,CH1,CH2,
Second,Volt,Volt,
-2.75537000E-01,2.05E+00,3.85E+00, 
-2.75464000E-01,2.00E+00,3.94E+00, 
-2.75391000E-01,2.00E+00,3.94E+00, 
-2.75317000E-01,2.03E+00,3.99E+00, 
-2.75244000E-01,2.00E+00,3.99E+00, 
-2.75171000E-01,2.03E+00,3.99E+00, 
-2.75098000E-01,2.00E+00,3.99E+00, 
-2.75024000E-01,2.00E+00,3.94E+00, 
-2.74951000E-01,2.00E+00,3.99E+00, 
-2.74878000E-01,2.03E+00,3.99E+00, 
-2.74805000E-01,2.03E+00,3.99E+00, 
-2.74731000E-01,2.00E+00,3.99E+00, 
-2.74658000E-01,2.00E+00,3.99E+00, 
-2.74585000E-01,2.03E+00,4.03E+00, 
-2.74512000E-01,2.00E+00,4.08E+00, 
-2.74439000E-01,2.00E+00,4.03E+00, 
-2.74365000E-01,2.03E+00,4.08E+00, 
-2.74292000E-01,2.00E+00,4.08E+00, 
-2.74219000E-01,2.03E+00,4.12E+00, 
-2.74146000E-01,2.00E+00,4.08E+00, 
-2.74072000E-01,2.00E+00,4.08E+00, 
-2.73999000E-01,2.03E+00,4.08E+00, 
-2.73926000E-01,2.05E+00,4.12E+00, 
-2.73853000E-01,2.00E+00,4.12E+00, 
-2.73779000E-01,2.00E+00,4.12E+00, 
-2.73706000E-01,2.00E+00,4.08E+00, 
-2.73633000E-01,2.00E+00,4.12E+00, 
-2.73560000E-01,2.00E+00,4.03E+00, 
-2.73486000E-01,2.00E+00,4.08E+00, 
-2.73413000E-01,2.03E+00,4.03E+00, 
-2.73340000E-01,2.00E+00,4.03E+00, 
-2.73267000E-01,2.03E+00,4.08E+00, 
-2.73193000E-01,2.03E+00,4.03E+00, 
-2.73120000E-01,2.03E+00,4.03E+00, 
-2.73047000E-01,2.05E+00,4.03E+00, 
-2.72974000E-01,2.00E+00,4.03E+00, 
-2.72900000E-01,2.00E+00,4.03E+00, 
-2.72827000E-01,2.00E+00,4.03E+00, 
-2.72754000E-01,2.03E+00,4.03E+00, 
-2.72681000E-01,2.03E+00,4.03E+00, 
-2.72607000E-01,2.00E+00,3.99E+00, 
-2.72534000E-01,2.03E+00,3.99E+00, 
-2.72461000E-01,2.00E+00,3.99E+00, 
-2.72388000E-01,2.00E+00,3.99E+00, 
-2.72314000E-01,2.00E+00,3.94E+00, 
-2.72241000E-01,2.03E+00,3.99E+00, 
-2.72168000E-01,2.00E+00,3.94E+00, 
-2.72095000E-01,2.00E+00,3.94E+00, 
-2.72022000E-01,2.00E+00,3.94E+00, 
-2.71948000E-01,2.00E+00,3.94E+00, 
-2.71875000E-01,2.00E+00,3.94E+00, 
-2.71802000E-01,2.00E+00,3.94E+00, 
-2.71729000E-01,2.03E+00,3.99E+00, 
-2.71655000E-01,2.03E+00,3.94E+00, 
-2.71582000E-01,2.03E+00,3.99E+00, 
-2.71509000E-01,2.00E+00,3.94E+00, 
-2.71436000E-01,2.03E+00,3.94E+00, 
-2.71362000E-01,2.03E+00,3.94E+00, 
-2.71289000E-01,2.00E+00,3.94E+00, 
-2.71216000E-01,2.00E+00,3.94E+00, 
-2.71143000E-01,2.03E+00,3.94E+00, 
-2.71069000E-01,2.00E+00,3.99E+00, 
-2.70996000E-01,2.00E+00,3.94E+00, 
-2.70923000E-01,2.03E+00,3.99E+00, 
-2.70850000E-01,2.00E+00,3.94E+00, 
-2.70776000E-01,2.00E+00,3.94E+00, 
-2.70703000E-01,2.00E+00,3.94E+00, 
-2.70630000E-01,2.03E+00,3.99E+00, 
-2.70557000E-01,2.03E+00,3.99E+00, 
-2.70483000E-01,2.00E+00,3.99E+00, 
-2.70410000E-01,2.03E+00,3.99E+00, 
-2.70337000E-01,2.00E+00,3.99E+00, 
-2.70264000E-01,2.00E+00,3.99E+00, 
-2.70190000E-01,2.03E+00,4.03E+00, 
-2.70117000E-01,2.03E+00,3.99E+00, 
-2.70044000E-01,2.03E+00,4.03E+00, 
-2.69971000E-01,2.00E+00,3.99E+00, 
-2.69897000E-01,2.00E+00,3.99E+00, 
-2.69824000E-01,2.03E+00,3.99E+00, 
-2.69751000E-01,2.00E+00,3.99E+00, 
-2.69678000E-01,2.03E+00,3.99E+00, 
-2.69605000E-01,2.03E+00,3.99E+00, 
-2.69531000E-01,2.00E+00,3.99E+00, 
-2.69458000E-01,2.03E+00,3.99E+00, 
-2.69385000E-01,2.05E+00,3.99E+00, 
-2.69312000E-01,2.03E+00,3.99E+00, 
-2.69238000E-01,2.03E+00,3.99E+00, 
-2.69165000E-01,2.00E+00,3.99E+00, 
-2.69092000E-01,2.00E+00,3.99E+00, 
-2.69019000E-01,2.00E+00,3.99E+00, 
-2.68945000E-01,2.00E+00,3.99E+00, 
-2.68872000E-01,2.00E+00,3.94E+00, 
-2.68799000E-01,2.00E+00,3.99E+00, 
-2.68726000E-01,-2.03E+00,3.99E+00, 
-2.68652000E-01,-2.03E+00,3.99E+00, 
-2.68579000E-01,-2.03E+00,3.99E+00, 
-2.68506000E-01,-2.03E+00,3.99E+00, 
-2.68433000E-01,-2.03E+00,3.99E+00, 
-2.68359000E-01,-2.00E+00,3.99E+00, 
-2.68286000E-01,-2.03E+00,3.99E+00, 
-2.68213000E-01,-2.03E+00,3.99E+00, 
-2.68140000E-01,-2.03E+00,3.99E+00, 
-2.68066000E-01,-2.03E+00,3.99E+00, 
-2.67993000E-01,-2.03E+00,4.03E+00, 
-2.67920000E-01,-2.03E+00,3.99E+00, 
-2.67847000E-01,-2.03E+00,3.99E+00, 
-2.67773000E-01,-2.03E+00,3.99E+00, 
-2.67700000E-01,-2.03E+00,4.03E+00, 
-2.67627000E-01,-2.00E+00,4.03E+00, 
-2.67554000E-01,-2.03E+00,4.08E+00, 
-2.67480000E-01,-2.03E+00,4.12E+00, 
-2.67407000E-01,-2.03E+00,4.08E+00, 
-2.67334000E-01,-2.03E+00,4.03E+00, 
-2.67261000E-01,-2.00E+00,3.81E+00, 
-2.67188000E-01,-2.00E+00,3.49E+00, 
-2.67114000E-01,-2.03E+00,3.09E+00, 
-2.67041000E-01,-2.03E+00,2.69E+00, 
-2.66968000E-01,-2.03E+00,2.20E+00, 
-2.66895000E-01,-2.03E+00,1.75E+00, 
-2.66821000E-01,-2.03E+00,1.30E+00, 
-2.66748000E-01,-2.03E+00,8.96E-01, 
-2.66675000E-01,-2.03E+00,5.38E-01, 
-2.66602000E-01,-2.00E+00,5.38E-01, 
-2.66528000E-01,-1.93E+00,6.27E-01, 
-2.66455000E-01,-1.83E+00,7.17E-01, 
-2.66382000E-01,-4.39E-01,8.06E-01, 
-2.66309000E-01,-6.34E-01,7.17E-01, 
-2.66235000E-01,-9.52E-01,4.48E-01, 
-2.66162000E-01,-1.78E+00,0.00E+00, 
-2.66089000E-01,-2.03E+00,-4.48E-02, 
-2.66016000E-01,-2.03E+00,1.34E-01, 
-2.65942000E-01,-2.03E+00,4.03E-01, 
-2.65869000E-01,-2.03E+00,6.27E-01, 
-2.65796000E-01,-2.03E+00,9.41E-01, 
-2.65723000E-01,-2.03E+00,1.12E+00, 
-2.65649000E-01,-2.00E+00,1.34E+00, 
-2.65576000E-01,-2.03E+00,1.43E+00, 
-2.65503000E-01,-2.03E+00,1.57E+00, 
-2.65430000E-01,-2.00E+00,1.61E+00, 
-2.65356000E-01,-2.00E+00,1.66E+00, 
-2.65283000E-01,-2.00E+00,1.70E+00, 
-2.65210000E-01,-2.00E+00,1.66E+00, 
-2.65137000E-01,-2.00E+00,1.57E+00, 
-2.65063000E-01,-1.98E+00,1.52E+00, 
-2.64990000E-01,-2.00E+00,1.43E+00, 
-2.64917000E-01,-2.00E+00,1.34E+00, 
-2.64844000E-01,-2.03E+00,1.21E+00, 
-2.64771000E-01,-1.98E+00,1.08E+00, 
-2.64697000E-01,-1.98E+00,9.41E-01, 
-2.64624000E-01,-2.00E+00,8.51E-01, 
-2.64551000E-01,-2.00E+00,7.17E-01, 
-2.64478000E-01,-2.00E+00,6.27E-01, 
-2.64404000E-01,-2.03E+00,4.93E-01, 
-2.64331000E-01,-2.00E+00,4.03E-01, 
-2.64258000E-01,-2.03E+00,3.14E-01, 
-2.64185000E-01,-1.98E+00,1.79E-01, 
-2.64111000E-01,-2.00E+00,8.96E-02, 
-2.64038000E-01,-1.98E+00,0.00E+00, 
-2.63965000E-01,-2.00E+00,0.00E+00, 
-2.63892000E-01,-1.98E+00,0.00E+00, 
-2.63818000E-01,-1.98E+00,4.48E-02, 
-2.63745000E-01,-1.98E+00,4.48E-02, 
-2.63672000E-01,-2.00E+00,4.48E-02, 
-2.63599000E-01,-2.00E+00,8.96E-02, 
-2.63525000E-01,-2.03E+00,8.96E-02, 
-2.63452000E-01,-1.98E+00,4.48E-02, 
-2.63379000E-01,-1.98E+00,4.48E-02, 
-2.63306000E-01,-2.00E+00,4.48E-02, 
-2.63232000E-01,-1.98E+00,0.00E+00, 
-2.63159000E-01,-2.00E+00,0.00E+00, 
-2.63086000E-01,-1.98E+00,-4.48E-02, 
-2.63013000E-01,-1.98E+00,-4.48E-02, 
-2.62939000E-01,-2.00E+00,-4.48E-02, 
-2.62866000E-01,-1.98E+00,-8.96E-02, 
-2.62793000E-01,-1.98E+00,-8.96E-02, 
-2.62720000E-01,-1.98E+00,-8.96E-02, 
-2.62646000E-01,-2.00E+00,-8.96E-02, 
-2.62573000E-01,-1.98E+00,-4.48E-02, 
-2.62500000E-01,-1.98E+00,-4.48E-02, 
-2.62427000E-01,-2.00E+00,-4.48E-02, 
-2.62354000E-01,-2.00E+00,0.00E+00, 
-2.62280000E-01,-1.98E+00,0.00E+00, 
-2.62207000E-01,-2.00E+00,4.48E-02, 
-2.62134000E-01,-1.98E+00,8.96E-02, 
-2.62061000E-01,-2.00E+00,8.96E-02, 
-2.61987000E-01,-2.00E+00,1.34E-01, 
-2.61914000E-01,-2.00E+00,1.34E-01, 
-2.61841000E-01,-2.03E+00,1.34E-01, 
-2.61768000E-01,-1.98E+00,1.34E-01, 
-2.61694000E-01,-2.00E+00,1.34E-01, 
-2.61621000E-01,-2.00E+00,1.79E-01, 
-2.61548000E-01,-2.00E+00,1.79E-01, 
-2.61475000E-01,-2.00E+00,1.79E-01, 
-2.61401000E-01,-1.98E+00,2.24E-01, 
-2.61328000E-01,-1.98E+00,3.14E-01, 
-2.61255000E-01,-2.00E+00,3.14E-01, 
-2.61182000E-01,-2.00E+00,3.58E-01, 
-2.61108000E-01,-1.98E+00,4.48E-01, 
-2.61035000E-01,-2.00E+00,4.48E-01, 
-2.60962000E-01,-1.98E+00,4.93E-01, 
-2.60889000E-01,-1.98E+00,5.82E-01, 
-2.60815000E-01,-2.00E+00,6.27E-01, 
-2.60742000E-01,-2.00E+00,6.72E-01, 
-2.60669000E-01,-2.00E+00,7.62E-01, 
-2.60596000E-01,-2.00E+00,7.62E-01, 
-2.60522000E-01,-1.95E+00,8.51E-01, 
-2.60449000E-01,-1.98E+00,8.96E-01, 
-2.60376000E-01,-2.00E+00,9.41E-01, 
-2.60303000E-01,-2.03E+00,9.41E-01, 
-2.60229000E-01,-2.00E+00,9.86E-01, 
-2.60156000E-01,-2.00E+00,9.86E-01, 
-2.60083000E-01,-1.98E+00,1.03E+00, 
-2.60010000E-01,-1.98E+00,1.08E+00, 
-2.59937000E-01,-2.00E+00,1.08E+00, 
-2.59863000E-01,-1.98E+00,1.08E+00, 
-2.59790000E-01,-2.00E+00,1.12E+00, 
-2.59717000E-01,-2.00E+00,1.12E+00, 
-2.59644000E-01,-1.98E+00,1.12E+00, 
-2.59570000E-01,-2.00E+00,1.16E+00, 
-2.59497000E-01,-2.00E+00,1.16E+00, 
-2.59424000E-01,-2.00E+00,1.21E+00, 
-2.59351000E-01,-1.98E+00,1.21E+00, 
-2.59277000E-01,-2.03E+00,1.21E+00, 
-2.59204000E-01,-2.00E+00,1.21E+00, 
-2.59131000E-01,-2.00E+00,1.25E+00, 
-2.59058000E-01,-1.98E+00,1.25E+00, 
-2.58984000E-01,-2.00E+00,1.25E+00, 
-2.58911000E-01,-2.00E+00,1.25E+00, 
-2.58838000E-01,-2.00E+00,1.25E+00, 
-2.58765000E-01,-1.98E+00,1.25E+00, 
-2.58691000E-01,-2.03E+00,1.25E+00, 
-2.58618000E-01,-2.00E+00,1.25E+00, 
-2.58545000E-01,-2.00E+00,1.25E+00, 
-2.58472000E-01,-1.98E+00,1.30E+00, 
-2.58398000E-01,-2.00E+00,1.30E+00, 
-2.58325000E-01,-2.00E+00,1.30E+00, 
-2.58252000E-01,-2.00E+00,1.30E+00, 
-2.58179000E-01,-1.95E+00,1.34E+00, 
-2.58105000E-01,-1.98E+00,1.34E+00, 
-2.58032000E-01,-2.00E+00,1.39E+00, 
-2.57959000E-01,-1.98E+00,1.39E+00, 
-2.57886000E-01,-2.00E+00,1.43E+00, 
-2.57813000E-01,-2.00E+00,1.30E+00, 
-2.57739000E-01,-2.03E+00,1.30E+00, 
-2.57666000E-01,-1.95E+00,1.30E+00, 
-2.57593000E-01,-2.00E+00,1.25E+00, 
-2.57520000E-01,-1.98E+00,1.25E+00, 
-2.57446000E-01,-1.98E+00,1.25E+00, 
-2.57373000E-01,-2.00E+00,1.25E+00, 
-2.57300000E-01,-1.98E+00,1.25E+00, 
-2.57227000E-01,-1.98E+00,1.25E+00, 
-2.57153000E-01,-2.03E+00,1.25E+00, 
-2.57080000E-01,-2.00E+00,1.25E+00, 
-2.57007000E-01,-2.00E+00,1.25E+00, 
-2.56934000E-01,-2.00E+00,1.25E+00, 
-2.56860000E-01,-2.00E+00,1.21E+00, 
-2.56787000E-01,-2.00E+00,1.12E+00, 
-2.56714000E-01,-1.98E+00,1.08E+00, 
-2.56641000E-01,-2.00E+00,1.03E+00, 
-2.56567000E-01,-2.00E+00,1.03E+00, 
-2.56494000E-01,-2.00E+00,9.86E-01, 
-2.56421000E-01,-2.00E+00,9.86E-01, 
-2.56348000E-01,-2.00E+00,9.86E-01, 
-2.56274000E-01,-2.00E+00,9.41E-01, 
-2.56201000E-01,-1.98E+00,9.41E-01, 
-2.56128000E-01,-2.00E+00,9.86E-01, 
-2.56055000E-01,-2.00E+00,9.86E-01, 
-2.55981000E-01,-2.00E+00,9.41E-01, 
-2.55908000E-01,-2.00E+00,9.41E-01, 
-2.55835000E-01,-2.00E+00,8.96E-01, 
-2.55762000E-01,-1.98E+00,8.51E-01, 
-2.55688000E-01,-2.00E+00,7.62E-01, 
-2.55615000E-01,-1.98E+00,7.62E-01, 
-2.55542000E-01,-2.03E+00,7.62E-01, 
-2.55469000E-01,-2.00E+00,7.62E-01, 
-2.55396000E-01,-1.98E+00,7.62E-01, 
-2.55322000E-01,-1.98E+00,7.17E-01, 
-2.55249000E-01,-1.98E+00,7.17E-01, 
-2.55176000E-01,-1.98E+00,7.17E-01, 
-2.55103000E-01,-2.00E+00,7.17E-01, 
-2.55029000E-01,-1.98E+00,7.17E-01, 
-2.54956000E-01,-1.98E+00,7.17E-01, 
-2.54883000E-01,-2.00E+00,6.72E-01, 
-2.54810000E-01,-1.98E+00,6.27E-01, 
-2.54736000E-01,-2.03E+00,5.38E-01, 
-2.54663000E-01,-2.03E+00,4.93E-01, 
-2.54590000E-01,-2.00E+00,4.93E-01, 
-2.54517000E-01,-1.98E+00,4.93E-01, 
-2.54443000E-01,-2.03E+00,4.93E-01, 
-2.54370000E-01,-1.98E+00,4.93E-01, 
-2.54297000E-01,-2.00E+00,4.48E-01, 
-2.54224000E-01,-1.98E+00,4.93E-01, 
-2.54150000E-01,-2.00E+00,4.93E-01, 
-2.54077000E-01,-2.03E+00,4.48E-01, 
-2.54004000E-01,-2.00E+00,4.93E-01, 
-2.53931000E-01,-1.98E+00,4.48E-01, 
-2.53857000E-01,-2.00E+00,3.58E-01, 
-2.53784000E-01,-1.98E+00,3.14E-01, 
-2.53711000E-01,-2.00E+00,2.69E-01, 
-2.53638000E-01,-2.00E+00,2.69E-01, 
-2.53564000E-01,-2.00E+00,2.24E-01, 
-2.53491000E-01,-1.98E+00,2.24E-01, 
-2.53418000E-01,-2.00E+00,2.69E-01, 
-2.53345000E-01,-2.03E+00,2.24E-01, 
-2.53271000E-01,-2.00E+00,2.24E-01, 
-2.53198000E-01,-1.98E+00,2.69E-01, 
-2.53125000E-01,-1.98E+00,1.79E-01, 
-2.53052000E-01,-2.00E+00,2.24E-01, 
-2.52979000E-01,-2.00E+00,1.79E-01, 
-2.52905000E-01,-2.00E+00,1.34E-01, 
-2.52832000E-01,-1.98E+00,8.96E-02, 
-2.52759000E-01,-1.98E+00,0.00E+00, 
-2.52686000E-01,-1.98E+00,0.00E+00, 
-2.52612000E-01,-2.00E+00,-4.48E-02, 
-2.52539000E-01,-2.00E+00,-4.48E-02, 
-2.52466000E-01,-1.95E+00,-4.48E-02, 
-2.52393000E-01,-2.00E+00,-4.48E-02, 
-2.52319000E-01,-1.98E+00,-4.48E-02, 
-2.52246000E-01,-1.98E+00,-4.48E-02, 
-2.52173000E-01,-2.00E+00,-4.48E-02, 
-2.52100000E-01,-2.00E+00,-4.48E-02, 
-2.52026000E-01,-2.00E+00,-4.48E-02, 
-2.51953000E-01,-2.00E+00,-8.96E-02, 
-2.51880000E-01,-2.00E+00,-1.79E-01, 
-2.51807000E-01,-2.00E+00,-2.24E-01, 
-2.51733000E-01,-1.98E+00,-2.24E-01, 
-2.51660000E-01,-2.00E+00,-2.69E-01, 
-2.51587000E-01,-2.03E+00,-3.14E-01, 
-2.51514000E-01,-2.00E+00,-3.14E-01, 
-2.51440000E-01,-2.00E+00,-3.14E-01, 
-2.51367000E-01,-2.00E+00,-2.69E-01, 
-2.51294000E-01,-2.00E+00,-3.58E-01, 
-2.51221000E-01,-2.00E+00,-3.14E-01, 
-2.51147000E-01,-1.98E+00,-2.69E-01, 
-2.51074000E-01,-1.98E+00,-3.14E-01, 
-2.51001000E-01,-1.98E+00,-3.14E-01, 
-2.50928000E-01,-1.98E+00,-3.58E-01, 
-2.50854000E-01,-2.00E+00,-4.48E-01, 
-2.50781000E-01,-2.00E+00,-4.93E-01, 
-2.50708000E-01,-1.98E+00,-4.93E-01, 
-2.50635000E-01,-1.98E+00,-5.38E-01, 
-2.50562000E-01,-2.00E+00,-5.38E-01, 
-2.50488000E-01,-1.98E+00,-5.38E-01, 
-2.50415000E-01,-2.00E+00,-5.38E-01, 
-2.50342000E-01,-2.00E+00,-5.82E-01, 
-2.50269000E-01,-2.00E+00,-5.38E-01, 
-2.50195000E-01,-1.98E+00,-5.82E-01, 
-2.50122000E-01,-2.00E+00,-5.38E-01, 
-2.50049000E-01,-2.00E+00,-5.38E-01, 
-2.49976000E-01,-1.98E+00,-5.82E-01, 
-2.49902000E-01,-1.98E+00,-6.72E-01, 
-2.49829000E-01,-2.00E+00,-6.72E-01, 
-2.49756000E-01,-2.00E+00,-7.62E-01, 
-2.49683000E-01,-2.00E+00,-7.62E-01, 
-2.49609000E-01,-1.98E+00,-7.62E-01, 
-2.49536000E-01,-2.00E+00,-8.06E-01, 
-2.49463000E-01,-2.00E+00,-8.06E-01, 
-2.49390000E-01,-2.00E+00,-8.06E-01, 
-2.49316000E-01,-2.00E+00,-7.62E-01, 
-2.49243000E-01,-2.00E+00,-8.06E-01, 
-2.49170000E-01,-2.00E+00,-8.06E-01, 
-2.49097000E-01,-1.98E+00,-8.06E-01, 
-2.49023000E-01,-2.00E+00,-8.06E-01, 
-2.48950000E-01,-1.98E+00,-8.51E-01, 
-2.48877000E-01,-1.98E+00,-8.96E-01, 
-2.48804000E-01,-2.00E+00,-9.86E-01, 
-2.48730000E-01,-1.95E+00,-9.86E-01, 
-2.48657000E-01,-2.00E+00,-9.86E-01, 
-2.48584000E-01,-1.98E+00,-9.86E-01, 
-2.48511000E-01,-1.98E+00,-9.86E-01, 
-2.48438000E-01,-1.98E+00,-9.86E-01, 
-2.48364000E-01,-2.00E+00,-9.86E-01, 
-2.48291000E-01,-2.00E+00,-9.86E-01, 
-2.48218000E-01,-2.00E+00,-9.86E-01, 
-2.48145000E-01,-2.00E+00,-9.86E-01, 
-2.48071000E-01,-2.00E+00,-9.86E-01, 
-2.47998000E-01,-2.00E+00,-1.03E+00, 
-2.47925000E-01,-2.00E+00,-1.12E+00, 
-2.47852000E-01,-2.00E+00,-1.12E+00, 
-2.47778000E-01,-2.03E+00,-1.16E+00, 
-2.47705000E-01,-1.98E+00,-1.16E+00, 
-2.47632000E-01,-2.00E+00,-1.16E+00, 
-2.47559000E-01,-1.98E+00,-1.16E+00, 
-2.47485000E-01,-1.98E+00,-1.16E+00, 
-2.47412000E-01,-2.00E+00,-1.16E+00, 
-2.47339000E-01,-2.00E+00,-1.21E+00, 
-2.47266000E-01,-1.98E+00,-1.16E+00, 
-2.47192000E-01,-2.00E+00,-1.16E+00, 
-2.47119000E-01,-2.00E+00,-1.16E+00, 
-2.47046000E-01,-2.00E+00,-1.21E+00, 
-2.46973000E-01,-1.98E+00,-1.30E+00, 
-2.46899000E-01,-2.00E+00,-1.30E+00, 
-2.46826000E-01,-2.00E+00,-1.39E+00, 
-2.46753000E-01,-1.98E+00,-1.34E+00, 
-2.46680000E-01,-2.03E+00,-1.43E+00, 
-2.46606000E-01,-1.98E+00,-1.43E+00, 
-2.46533000E-01,-2.00E+00,-1.43E+00, 
-2.46460000E-01,-2.00E+00,-1.43E+00, 
-2.46387000E-01,-2.03E+00,-1.43E+00, 
-2.46313000E-01,-1.98E+00,-1.43E+00, 
-2.46240000E-01,-2.00E+00,-1.43E+00, 
-2.46167000E-01,-1.98E+00,-1.43E+00, 
-2.46094000E-01,-2.00E+00,-1.43E+00, 
-2.46021000E-01,-1.98E+00,-1.43E+00, 
-2.45947000E-01,-1.98E+00,-1.48E+00, 
-2.45874000E-01,-1.98E+00,-1.52E+00, 
-2.45801000E-01,-2.00E+00,-1.52E+00, 
-2.45728000E-01,-2.00E+00,-1.57E+00, 
-2.45654000E-01,-2.00E+00,-1.61E+00, 
-2.45581000E-01,-1.98E+00,-1.57E+00, 
-2.45508000E-01,-2.00E+00,-1.57E+00, 
-2.45435000E-01,-1.98E+00,-1.57E+00, 
-2.45361000E-01,-1.98E+00,-1.57E+00, 
-2.45288000E-01,-2.00E+00,-1.57E+00, 
-2.45215000E-01,-2.00E+00,-1.57E+00, 
-2.45142000E-01,-1.98E+00,-1.57E+00, 
-2.45068000E-01,-2.00E+00,-1.57E+00, 
-2.44995000E-01,-2.03E+00,-1.66E+00, 
-2.44922000E-01,-2.00E+00,-1.66E+00, 
-2.44849000E-01,-1.98E+00,-1.70E+00, 
-2.44775000E-01,-1.98E+00,-1.70E+00, 
-2.44702000E-01,-1.98E+00,-1.70E+00, 
-2.44629000E-01,-1.98E+00,-1.75E+00, 
-2.44556000E-01,-2.03E+00,-1.75E+00, 
-2.44482000E-01,-1.98E+00,-1.75E+00, 
-2.44409000E-01,-2.00E+00,-1.75E+00, 
-2.44336000E-01,-2.00E+00,-1.75E+00, 
-2.44263000E-01,-2.00E+00,-1.75E+00, 
-2.44189000E-01,-1.98E+00,-1.75E+00, 
-2.44116000E-01,-2.00E+00,-1.70E+00, 
-2.44043000E-01,-1.98E+00,-1.79E+00, 
-2.43970000E-01,-1.98E+00,-1.79E+00, 
-2.43896000E-01,-2.00E+00,-1.84E+00, 
-2.43823000E-01,-1.98E+00,-1.84E+00, 
-2.43750000E-01,-1.98E+00,-1.84E+00, 
-2.43677000E-01,-1.95E+00,-1.84E+00, 
-2.43604000E-01,-1.98E+00,-1.88E+00, 
-2.43530000E-01,-2.00E+00,-1.88E+00, 
-2.43457000E-01,-2.00E+00,-1.88E+00, 
-2.43384000E-01,-2.00E+00,-1.88E+00, 
-2.43311000E-01,-1.98E+00,-1.88E+00, 
-2.43237000E-01,-1.98E+00,-1.88E+00, 
-2.43164000E-01,-1.98E+00,-1.88E+00, 
-2.43091000E-01,-2.00E+00,-1.88E+00, 
-2.43018000E-01,-2.00E+00,-1.93E+00, 
-2.42944000E-01,-1.98E+00,-1.97E+00, 
-2.42871000E-01,-2.00E+00,-1.97E+00, 
-2.42798000E-01,-2.00E+00,-2.02E+00, 
-2.42725000E-01,-2.00E+00,-2.02E+00, 
-2.42651000E-01,-2.00E+00,-2.02E+00, 
-2.42578000E-01,-2.00E+00,-2.02E+00, 
-2.42505000E-01,-2.00E+00,-2.02E+00, 
-2.42432000E-01,-2.00E+00,-2.02E+00, 
-2.42358000E-01,-2.00E+00,-2.06E+00, 
-2.42285000E-01,-2.00E+00,-2.02E+00, 
-2.42212000E-01,-2.00E+00,-2.02E+00, 
-2.42139000E-01,-2.00E+00,-2.02E+00, 
-2.42065000E-01,-2.00E+00,-2.06E+00, 
-2.41992000E-01,-2.00E+00,-2.11E+00, 
-2.41919000E-01,-2.00E+00,-2.15E+00, 
-2.41846000E-01,-2.00E+00,-2.20E+00, 
-2.41772000E-01,-2.00E+00,-2.20E+00, 
-2.41699000E-01,-2.00E+00,-2.20E+00, 
-2.41626000E-01,-1.98E+00,-2.20E+00, 
-2.41553000E-01,-2.00E+00,-2.24E+00, 
-2.41480000E-01,-2.00E+00,-2.24E+00, 
-2.41406000E-01,-1.98E+00,-2.24E+00, 
-2.41333000E-01,-2.00E+00,-2.24E+00, 
-2.41260000E-01,-2.00E+00,-2.20E+00, 
-2.41187000E-01,-1.98E+00,-2.24E+00, 
-2.41113000E-01,-2.00E+00,-2.24E+00, 
-2.41040000E-01,-1.98E+00,-2.28E+00, 
-2.40967000E-01,-2.00E+00,-2.28E+00, 
-2.40894000E-01,-1.98E+00,-2.28E+00, 
-2.40820000E-01,-2.00E+00,-2.28E+00, 
-2.40747000E-01,-2.00E+00,-2.28E+00, 
-2.40674000E-01,-2.00E+00,-2.28E+00, 
-2.40601000E-01,-2.03E+00,-2.28E+00, 
-2.40527000E-01,-2.00E+00,-2.33E+00, 
-2.40454000E-01,-1.98E+00,-2.28E+00, 
-2.40381000E-01,-2.00E+00,-2.33E+00, 
-2.40308000E-01,-1.98E+00,-2.28E+00, 
-2.40234000E-01,-2.00E+00,-2.33E+00, 
-2.40161000E-01,-2.00E+00,-2.33E+00, 
-2.40088000E-01,-2.00E+00,-2.33E+00, 
-2.40015000E-01,-2.03E+00,-2.37E+00, 
-2.39941000E-01,-1.98E+00,-2.33E+00, 
-2.39868000E-01,-1.98E+00,-2.37E+00, 
-2.39795000E-01,-2.00E+00,-2.42E+00, 
-2.39722000E-01,-1.98E+00,-2.42E+00, 
-2.39648000E-01,-2.00E+00,-2.42E+00, 
-2.39575000E-01,-1.98E+00,-2.42E+00, 
-2.39502000E-01,-2.00E+00,-2.42E+00, 
-2.39429000E-01,-2.00E+00,-2.42E+00, 
-2.39355000E-01,-1.98E+00,-2.37E+00, 
-2.39282000E-01,-1.98E+00,-2.42E+00, 
-2.39209000E-01,-2.00E+00,-2.42E+00, 
-2.39136000E-01,-2.00E+00,-2.42E+00, 
-2.39063000E-01,-2.00E+00,-2.42E+00, 
-2.38989000E-01,-1.98E+00,-2.46E+00, 
-2.38916000E-01,-2.00E+00,-2.51E+00, 
-2.38843000E-01,-1.98E+00,-2.51E+00, 
-2.38770000E-01,-1.98E+00,-2.51E+00, 
-2.38696000E-01,-2.03E+00,-2.51E+00, 
-2.38623000E-01,-2.00E+00,-2.51E+00, 
-2.38550000E-01,-1.98E+00,-2.55E+00, 
-2.38477000E-01,-2.00E+00,-2.51E+00, 
-2.38403000E-01,-1.98E+00,-2.55E+00, 
-2.38330000E-01,-2.00E+00,-2.55E+00, 
-2.38257000E-01,-1.98E+00,-2.55E+00, 
-2.38184000E-01,-2.00E+00,-2.55E+00, 
-2.38110000E-01,-2.00E+00,-2.60E+00, 
-2.38037000E-01,-2.00E+00,-2.60E+00, 
